set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Annie.png,Annie,2,750,40,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/annie_burstshield.png,0/65,"['Fortune', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Aurelionsol.png,Aurelion Sol,4,650,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/aurelionsol_voiceoflightning.png,0/80,"['Dragonsoul', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Azir.png,Azir,5,950,30,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/azir_warlordsdivide.png,75/150,"['Warlord', 'Emperor']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Brand.png,Brand,1,500,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/brand_dragonfirepillar.png,0/60,"['Dragonsoul', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Braum.png,Braum,2,800,60,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/braum_unbreakable.png,30/60,"['Dragonsoul', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Chogath.png,Cho'Gath,4,1400,70,100,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/chogath_rupture.png,100/180,"['Fabled', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Darius.png,Darius,3,800,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/darius_fortunesguillotine.png,0/50,"['Fortune', 'Slayer']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Diana.png,Diana,1,550,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/diana_palecascade.png,0/70,"['Spirit', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Elise.png,Elise,1,600,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/elise_spiderform.png,0/75,"['Cultist', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Fiora.png,Fiora,1,600,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/fiora_riposte.png,0/95,"['Enlightened', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Garen.png,Garen,1,600,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/garen_judgement.png,0/100,"['Warlord', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Irelia.png,Irelia,3,800,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/irelia_bladestorm.png,50/100,"['Divine', 'Adept']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Janna.png,Janna,2,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/janna_eyeofthestorm.png,40/70,"['Enlightened', 'Mystic']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Jarvaniv.png,Jarvan IV,2,600,45,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/jarvaniv_dragonstrike.png,50/100,"['Warlord', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Jax.png,Jax,2,750,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/jax_counterstrike.png,60/110,"['Divine', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kalista.png,Kalista,3,650,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,1.0,https://cdn.lolchess.gg/images/tft/champion-skills/kalista_rend.png,-,"['Cultist', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Katarina.png,Katarina,3,500,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/katarina_deathlotus.png,0/90,"['Fortune', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kayle.png,Kayle,4,650,20,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.9,https://cdn.lolchess.gg/images/tft/champion-skills/kayle_ascend.png,0/60,"['Divine', 'Executioner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kennen.png,Kennen,3,650,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/kennen_slicingmaelstrom.png,50/125,"['Ninja', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Kindred.png,Kindred,3,650,20,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/kindred_danceofdread.png,0/35,"['Spirit', 'Executioner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Leesin.png,Lee Sin,5,999,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/leesin_godfist.png,0/40,"['Divine', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Lulu.png,Lulu,2,500,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/lulu_wildgrowth.png,75/140,"['Elderwood', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Maokai.png,Maokai,1,700,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/images/tft/champion-skills/maokai_bramblesmash.png,0/75,"['Elderwood', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Morgana.png,Morgana,4,750,60,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/morgana_hallowedground.png,60/120,"['Enlightened', 'Syphoner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nasus.png,Nasus,1,650,50,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/nasus_wither.png,0/70,"['Divine', 'Syphoner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nautilus.png,Nautilus,2,750,55,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/nautilus_impactcrater.png,85/150,"['Fabled', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Neeko.png,Neeko,3,700,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/neeko_popblossom.png,0/70,"['Fabled', 'Mystic']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nidalee.png,Nidalee,1,550,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/nidalee_javelintoss.png,0/60,"['Warlord', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Nunu.png,Nunu,3,750,50,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/nunu_consume.png,0/85,"['Elderwood', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Olaf.png,Olaf,4,900,60,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/olaf_ragnarok.png,0/70,"['Dragonsoul', 'Slayer']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Ornn.png,Ornn,5,900,50,100,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/ornn_stampede.png,80/160,"['Elderwood', 'Blacksmith']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Pyke.png,Pyke,2,700,50,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/pyke_phantomundertow.png,60/120,"['Cultist', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Rakan.png,Rakan,2,600,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/rakan_disarmingdiversion.png,60/120,"['Elderwood', 'Keeper']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Samira.png,Samira,5,900,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/samira_infernotrigger.png,-,"['Daredevil', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Sejuani.png,Sejuani,4,1000,60,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/images/tft/champion-skills/sejuani_firecracker.png,80/160,"['Fortune', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Sett.png,Sett,5,1100,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/sett_showstopper.png,100/175,"['The Boss', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Shen.png,Shen,4,950,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/shen_shadowdash.png,50/100,"['Ninja', 'Adept']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Shyvana.png,Shyvana,3,700,35,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/shyvana_dragonsdescent.png,0/75,"['Dragonsoul', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Sivir.png,Sivir,3,650,20,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/sivir_onthehunt.png,0/70,"['Cultist', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Swain.png,Swain,5,1000,60,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/swain_draconicascension.png,40/100,"['Dragonsoul', 'Syphoner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Tahmkench.png,Tahm Kench,1,700,40,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/images/tft/champion-skills/tahmkench_thickskin.png,-,"['Fortune', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Talon.png,Talon,4,800,30,95,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/images/tft/champion-skills/talon_truestrike.png,0/40,"['Enlightened', 'Assassin']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Teemo.png,Teemo,2,500,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/teemo_sporeclouddart.png,0/60,"['Spirit', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Tristana.png,Tristana,1,500,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/tristana_rapidfire.png,0/40,"['Dragonsoul', 'Sharpshooter']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Tryndamere.png,Tryndamere,4,850,60,85,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/tryndamere_spinningslash.png,60/100,"['Warlord', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Twistedfate.png,TwistedFate,1,550,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/twistedfate_wildcards.png,0/70,"['Cultist', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Veigar.png,Veigar,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/veigar_darkblossom.png,0/55,"['Elderwood', 'Mage']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Vi.png,Vi,2,700,40,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/vi_dentingblow.png,0/50,"['Warlord', 'Brawler']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Vladimir.png,Vladimir,2,750,40,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/vladimir_transfusion.png,0/60,"['Cultist', 'Syphoner']"
4.5,https://ddragon.leagueoflegends.com/cdn/11.15.1/img/champion/MonkeyKing.png,Wukong,1,650,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/images/tft/champion-skills/monkeyking_crushingblow.png,0/50,"['Divine', 'Vanguard']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Xayah.png,Xayah,4,600,20,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.85,https://cdn.lolchess.gg/images/tft/champion-skills/xayah_featherstorm.png,70/130,"['Elderwood', 'Executioner']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Yasuo.png,Yasuo,1,550,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/images/tft/champion-skills/yasuo_strikingsteel.png,0/45,"['Exile', 'Duelist']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Yone.png,Yone,5,950,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.95,https://cdn.lolchess.gg/images/tft/champion-skills/yone_sealfate.png,0/60,"['Exile', 'Adept']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Yuumi.png,Yuumi,3,650,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/images/tft/champion-skills/yuumi_zoomies.png,0/40,"['Spirit', 'Mystic']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Zed.png,Zed,2,600,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/zed_contemptfortheweak.png,-,"['Ninja', 'Slayer']"
4.5,https://cdn.lolchess.gg/images/tft/champions/set4.5/Zilean.png,Zilean,5,750,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/images/tft/champion-skills/zilean_rewindfate.png,100/150,"['Cultist', 'Mystic']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Aatrox_1657238385.png,Aatrox,1,650,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Aatrox_1657245217.png,0/70,"['Redeemed', 'Legionnaire']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Aphelios_1657238453.png,Aphelios,4,650,25,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Aphelios_1657245226.png,0/90,"['Nightbringer', 'Ranger']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Ashe_1657238461.png,Ashe,3,550,20,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance305.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Ashe_1657245234.png,50/90,"['Draconic', 'Ranger', 'Verdant']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Brand_1657238470.png,Brand,2,600,20,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Brand_1657245031.png,0/20,"['Abomination', 'Spellweaver']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Darius_1657238480.png,Darius,5,1050,60,90,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Darius_1657244754.png,40/100,"['Nightbringer', 'God-King', 'Knight']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Diana_1657238490.png,Diana,4,650,40,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Diana_1657244765.png,80/160,"['Dragonslayer', 'Assassin', 'Nightbringer']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Draven_1657238496.png,Draven,4,700,30,90,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Draven_1657244784.png,0/40,"['Forgotten', 'Legionnaire']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Garen_1657238503.png,Garen,5,1050,60,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Garen_1657244671.png,40/100,"['Dawnbringer', 'God-King', 'Knight']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Gragas_1657238527.png,Gragas,1,750,40,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Gragas_1657244684.png,40/70,"['Dawnbringer', 'Brawler']"
5.0,https://ddragon.leagueoflegends.com/cdn/14.21.1/img/champion/Hecarim.png,Hecarim,2,750,45,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Hecarim_1657245493.png,40/90,"['Forgotten', 'Cavalier']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Heimerdinger_1657238535.png,Heimerdinger,5,800,30,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Heimerdinger_1657245483.png,0/140,"['Draconic', 'Caretaker', 'Renewer']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Ivern_1657238550.png,Ivern,4,950,50,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Ivern_1657245209.png,100/180,"['Revenant', 'Invoker', 'Renewer']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Jax_1657238592.png,Jax,4,900,50,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Jax_1657245287.png,0/20,"['Ironclad', 'Skirmisher']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Kalista_1657238584.png,Kalista,1,500,15,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kalista_1657245355.png,0/120,"['Abomination', 'Legionnaire']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Karma_1657239076.png,Karma,4,700,25,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Karma_1657245307.png,0/50,"['Dawnbringer', 'Invoker']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Katarina_1657239089.png,Katarina,3,700,30,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/Katarina_1657245338.png,0/20,"['Forgotten', 'Assassin']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Kayle_1657239104.png,Kayle,5,650,25,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,1.1,https://cdn.lolchess.gg/upload/images/champion-skills/Kayle_1657245372.png,0/5,"['Redeemed', 'Legionnaire', 'Verdant']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Kennen_1657239097.png,Kennen,2,600,30,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Kennen_1657245364.png,60/125,"['Hellion', 'Skirmisher']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Khazix_1657239083.png,Khazix,1,500,25,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Khazix_1657245316.png,0/60,"['Dawnbringer', 'Assassin']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Kindred_1657238757.png,Kindred,5,750,30,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kindred_1657245401.png,100/200,"['Eternal', 'Mystic', 'Ranger']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Kled_1657239111.png,Kled,1,400,30,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Kled_1657245381.png,-,"['Hellion', 'Cavalier']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Leblanc_1657238901.png,Leblanc,2,600,20,55,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Leblanc_1657244883.png,20/60,"['Coven', 'Assassin']"
5.0,https://cdn.lolchess.gg/upload/images/champions/LeeSin_1657238910.png,LeeSin,3,850,35,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/LeeSin_1657244895.png,30/70,"['Nightbringer', 'Skirmisher']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Leona_1657238865.png,Leona,1,700,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Leona_1657244834.png,0/60,"['Redeemed', 'Knight']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Lissandra_1657238927.png,Lissandra,1,550,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.65,https://cdn.lolchess.gg/upload/images/champion-skills/Lissandra_1657244925.png,0/50,"['Coven', 'Renewer']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Lulu_1657238891.png,Lulu,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Lulu_1657244860.png,40/100,"['Hellion', 'Mystic']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Lux_1657238857.png,Lux,3,600,20,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Lux_1657244823.png,40/80,"['Redeemed', 'Mystic']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Mordekaiser_1657238939.png,Mordekaiser,4,1000,60,130,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.5,https://cdn.lolchess.gg/upload/images/champion-skills/Mordekaiser_1657244949.png,0/80,"['Dragonslayer', 'Legionnaire']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Morgana_1657238948.png,Morgana,3,850,35,45,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance302.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Morgana_1657244970.png,80/120,"['Coven', 'Mystic', 'Nightbringer']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Nautilus_1657238786.png,Nautilus,2,750,45,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Nautilus_1657244697.png,50/120,"['Ironclad', 'Knight']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Nidalee_1657238841.png,Nidalee,3,800,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance303.png,0.9,https://cdn.lolchess.gg/upload/images/champion-skills/Nidalee_1657244736.png,0/60,"['Dawnbringer', 'Skirmisher']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Nocturne_1657238795.png,Nocturne,3,650,30,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.85,https://cdn.lolchess.gg/upload/images/champion-skills/Nocturne_1657244709.png,-,"['Revenant', 'Assassin']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Nunu_1657238808.png,Nunu,3,900,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Nunu_1657244719.png,0/75,"['Abomination', 'Brawler']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Pantheon_1657239144.png,Pantheon,3,800,45,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/Pantheon_1657245472.png,30/60,"['Dragonslayer', 'Skirmisher']"
5.0,https://cdn.lolchess.gg/upload/images/champions/Poppy_1657239003.png,Poppy,1,600,40,80,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.55,https://cdn.lolchess.gg/upload/images/champion-skills/Poppy_1657245086.png,50/70,"['Hellion', 'Knight']"
